index_content,word,nature,content_type,index_word
73,太阳能,n,pos,20
73,转换,v,pos,21
73,材料费,n,pos,22
73,一共,j,pos,23
73,收,v,pos,24
73,感觉,n,pos,25
73,贵,a,pos,26
73,安装,v,pos,27
73,小哥,n,pos,28
73,态度,n,pos,29
73,安装,v,pos,30
73,仔细,ad,pos,31
73,小哥,n,pos,32
73,实在,v,pos,33
73,款,m,pos,34
73,物美价廉,l,pos,35
73,感觉,n,pos,36
73,不错,a,pos,37
73,评论,n,pos,38
75,品牌,n,pos,0
75,选择,v,pos,1
75,品牌,n,pos,2
75,售后,n,pos,3
75,质量,n,pos,4
75,保障,v,pos,5
75,千元,m,pos,6
75,购买,v,pos,7
75,经济,n,pos,8
75,实惠,vn,pos,9
75,电脑,n,pos,10
75,控,v,pos,11
75,温带,n,pos,12
75,遥控,vn,pos,13
75,实体店,n,pos,14
75,便宜,a,pos,15
75,级,q,pos,16
75,能耗,n,pos,17
75,加热,v,pos,18
75,稍微,d,pos,19
75,慢,a,pos,20
75,推荐,v,pos,21
75,购买,v,pos,22
75,加热,v,pos,23
76,价格合理,n,pos,0
76,卫生间,n,pos,1
76,点,m,pos,2
76,建议,n,pos,3
76,买前,v,pos,4
76,先量,n,pos,5
76,尺寸,n,pos,6
76,安装,v,pos,7
76,师傅,nr,pos,8
76,负责,v,pos,9
76,安装,v,pos,10
76,材料价格,n,pos,11
76,透明,v,pos,12
76,贵,a,pos,13
76,一共,j,pos,14
76,安装,v,pos,15
76,材料费,n,pos,16
76,花,v,pos,17
76,期待,v,pos,18
76,新房,n,pos,19
76,装修,v,pos,20
77,安装,v,pos,0
77,比较满意,l,pos,1
77,送货,v,pos,2
77,安装,v,pos,3
77,免费,vn,pos,4
77,材料,n,pos,5
77,收费,n,pos,6
77,购买,v,pos,7
77,材料,n,pos,8
77,九折,m,pos,9
77,材料,n,pos,10
77,费用,n,pos,11
77,地方,n,pos,12
77,管件,n,pos,13
77,情况,n,pos,14
77,打折,v,pos,15
77,安装,v,pos,16
77,师傅,nr,pos,17
77,态度,n,pos,18
77,点,m,pos,19
77,赞,v,pos,20
78,依然,d,pos,0
78,棒棒,n,pos,1
78,信赖,n,pos,2
78,家电,j,pos,3
78,售后,n,pos,4
78,师傅,nr,pos,5
78,一级,m,pos,6
78,棒,zg,pos,7
79,第次,m,pos,0
79,电器,n,pos,1
79,一如既往,i,pos,2
79,物流,n,pos,3
79,安装,v,pos,4
79,服务,vn,pos,5
79,更是,d,pos,6
79,无话可说,l,pos,7
79,第四个,m,pos,8
79,质量,n,pos,9
79,信得过,v,pos,10
79,支持,v,pos,11
79,支持,v,pos,12
79,电器,n,pos,13
79,希望,v,pos,14
79,更好,d,pos,15
80,一个月,m,pos,0
80,评价,n,pos,1
80,安装,v,pos,2
80,师傅,nr,pos,3
80,认真负责,n,pos,4
80,质量,n,pos,5
80,不错,a,pos,6
80,后期,t,pos,7
80,咨询,vn,pos,8
80,安装,v,pos,9
80,师傅,nr,pos,10
80,登门,ns,pos,11
80,指导,n,pos,12
80,售后,n,pos,13
80,不错,a,pos,14
80,安装费,n,pos,15
80,小贵,nr,pos,16
80,五星,nz,pos,17
80,好评,v,pos,18
81,售后,n,pos,0
81,不错,a,pos,1
81,海尔,nrt,pos,2
81,海尔,nrt,pos,3
81,到货,v,pos,4
81,送货,v,pos,5
81,打电话,l,pos,6
81,推,v,pos,7
81,退,v,pos,8
81,颜值,n,pos,9
81,颜值,n,pos,10
81,高大,a,pos,11
81,尚,d,pos,12
81,很漂亮,n,pos,13
81,插座,n,pos,14
81,换,v,pos,15
81,开关,v,pos,16
81,加热,v,pos,17
81,洗澡,v,pos,18
81,关掉,v,pos,19
81,开关,v,pos,20
81,省去,v,pos,21
81,拔,v,pos,22
81,插头,n,pos,23
81,安全隐患,i,pos,24
81,安装,v,pos,25
81,人员,n,pos,26
81,态度,n,pos,27
81,材料费,n,pos,28
81,收,v,pos,29
81,块,q,pos,30
82,第一次,m,pos,0
82,买大,v,pos,1
82,东西,ns,pos,2
82,感觉,n,pos,3
82,宝贝,nr,pos,4
82,不错,a,pos,5
82,实惠,vn,pos,6
82,加热,v,pos,7
82,慢,a,pos,8
82,一点,m,pos,9
82,度,q,pos,10
82,加热,v,pos,11
82,更慢,d,pos,12
82,总体,n,pos,13
82,性价比,n,pos,14
82,高,a,pos,15
83,机子,n,pos,0
83,不错,a,pos,1
83,装,v,pos,2
83,特,d,pos,3
83,通水,n,pos,4
83,通电,j,pos,5
83,试,v,pos,6
83,下才,t,pos,7
83,评价,n,pos,8
83,美观,nz,pos,9
83,大方,n,pos,10
83,使用方便,l,pos,11
83,牌子,n,pos,12
83,赞,v,pos,13
84,快递,v,pos,0
84,力,n,pos,1
84,收到,v,pos,2
84,宝贝,nr,pos,3
84,打开,v,pos,4
84,质量,n,pos,5
84,不错,a,pos,6
84,原因,n,pos,7
84,安装,v,pos,8
84,售后,n,pos,9
84,打电话,l,pos,10
84,解决,v,pos,11
84,感觉,n,pos,12
84,满意,v,pos,13
84,下次,t,pos,14
84,光临,v,pos,15
85,家电,j,pos,0
85,家电,j,pos,1
85,选择,v,pos,2
85,品牌,n,pos,3
85,值得,v,pos,4
85,信赖,n,pos,5
85,正品,n,pos,6
85,低价,n,pos,7
85,无假货,i,pos,8
85,售后服务,l,pos,9
85,一体化,l,pos,10
85,态度,n,pos,11
86,特别,d,pos,0
86,搞,v,pos,1
86,速度,n,pos,2
86,性价比,n,pos,3
86,高,a,pos,4
86,物流,n,pos,5
86,安装,v,pos,6
86,很快,d,pos,7
86,声音,n,pos,8
86,热,a,pos,9
86,速度,n,pos,10
86,赞,v,pos,11
87,发货,n,pos,0
87,包装,v,pos,1
87,完整,a,pos,2
87,价格,n,pos,3
87,实惠,vn,pos,4
87,客服,n,pos,5
87,态度,n,pos,6
87,收到,v,pos,7
87,货,n,pos,8
87,迫不及待,i,pos,9
87,打开,v,pos,10
87,时,ng,pos,11
87,兴奋,v,pos,12
87,包装,v,pos,13
87,破损,v,pos,14
87,超级,b,pos,15
87,棒,a,pos,16
87,质量,n,pos,17
87,物有所值,l,pos,18
87,宝贝儿,nr,pos,19
87,真心,d,pos,20
87,不错,a,pos,21
87,说实话,l,pos,22
87,真的,d,pos,23
87,喜欢,v,pos,24
87,正品,n,pos,25
87,性价比,n,pos,26
87,高,a,pos,27
87,便宜,a,pos,28
87,真的,d,pos,29
87,赚,v,pos,30
87,真的,d,pos,31
87,值得,v,pos,32
87,购买,v,pos,33
87,包装,v,pos,34
87,无法形容,l,pos,35
87,店家,n,pos,36
87,售后,n,pos,37
87,力,n,pos,38
87,服务态度,n,pos,39
87,特别,d,pos,40
87,发货,n,pos,41
87,速度,n,pos,42
87,客服,n,pos,43
87,特别,d,pos,44
87,热情,n,pos,45
87,物流,n,pos,46
87,超级,b,pos,47
87,好评,v,pos,48
87,好评,v,pos,49
87,喜欢,v,pos,50
87,真心,d,pos,51
87,谢谢,nr,pos,52
87,店家,n,pos,53
87,客服,n,pos,54
87,售后,n,pos,55
87,人员,n,pos,56
87,耐心,a,pos,57
87,回复,v,pos,58
87,回复,v,pos,59
87,态度,n,pos,60
87,发货,n,pos,61
87,快递,v,pos,62
87,送到,v,pos,63
87,很快,d,pos,64
87,一点,m,pos,65
87,实惠,vn,pos,66
87,店家,n,pos,67
87,细心,n,pos,68
87,包裹,v,pos,69
87,结实,n,pos,70
87,赞,v,pos,71
87,快递,v,pos,72
87,哥,n,pos,73
87,态度,n,pos,74
87,超级,b,pos,75
87,棒,zg,pos,76
87,超赞,v,pos,77
87,....,m,pos,78
88,昨天,t,pos,0
88,下单,n,pos,1
88,送货,v,pos,2
88,快递,v,pos,3
88,员,zg,pos,4
88,厉害,a,pos,5
88,帮,v,pos,6
88,扛,v,pos,7
88,楼,n,pos,8
88,辛苦,a,pos,9
88,快递,v,pos,10
88,员,q,pos,11
89,配送,v,pos,0
89,物流,n,pos,1
89,辣,v,pos,2
89,款式,n,pos,3
89,好看,v,pos,4
89,大方,n,pos,5
89,安装,v,pos,6
89,装,v,pos,7
89,一个多,m,pos,8
89,礼拜,ns,pos,9
89,回来,v,pos,10
89,评论,n,pos,11
89,加热,v,pos,12
89,速度,n,pos,13
89,赞美,ns,pos,14
89,年,m,pos,15
89,质保,j,pos,16
89,放心,v,pos,17
89,售后服务,l,pos,18
90,安装,v,pos,0
90,颜值,n,pos,1
90,满分,d,pos,2
90,东西,ns,pos,3
90,力,n,pos,4
90,这回,mq,pos,5
90,洗菜,n,pos,6
90,洗手,v,pos,7
90,用到,v,pos,8
90,热水,n,pos,9
90,满意,v,pos,10
90,服务,vn,pos,11
90,不错,a,pos,12
90,安装,v,pos,13
90,师傅,nr,pos,14
90,技术,n,pos,15
90,分,v,pos,16
90,技术,n,pos,17
90,娴熟,a,pos,18
90,辅料,n,pos,19
90,一共,j,pos,20
90,花,v,pos,21
91,物流,n,pos,0
91,速度,n,pos,1
91,值得,v,pos,2
91,信赖,n,pos,3
91,安装,v,pos,4
92,装修,v,pos,0
92,几天,m,pos,1
92,总体,n,pos,2
92,美观大方,ns,pos,3
92,实用,v,pos,4
92,价格便宜,n,pos,5
93,安装,v,pos,0
93,师傅,nr,pos,1
93,不错,a,pos,2
93,帮,v,pos,3
93,扫地,n,pos,4
93,解决问题,n,pos,5
93,真心,d,pos,6
93,谢谢,nr,pos,7
93,大赞,nr,pos,8
94,昨天,t,pos,0
94,收到,v,pos,1
94,拆开,v,pos,2
94,错,v,pos,3
94,我家,r,pos,4
94,电器,n,pos,5
94,老家,n,pos,6
94,修路,n,pos,7
94,特,d,pos,8
94,不好,d,pos,9
94,走,v,pos,10
94,快递,v,pos,11
94,员,q,pos,12
94,帮忙,v,pos,13
94,搬,v,pos,14
94,家里,s,pos,15
94,太,d,pos,16
94,感谢,v,pos,17
95,安装,v,pos,0
95,师傅,nr,pos,1
95,上门,ns,pos,2
95,安装,v,pos,3
95,移花,n,pos,4
95,洒,v,pos,5
95,墙,n,pos,6
95,开,v,pos,7
95,洞,n,pos,8
95,问,v,pos,9
95,好几个,m,pos,10
95,水管,n,pos,11
95,走向,v,pos,12
95,试,v,pos,13
95,还好,v,pos,14
95,爆管,v,pos,15
95,切割,v,pos,16
95,管子,n,pos,17
95,安装,v,pos,18
95,试水,n,pos,19
95,水,n,pos,20
95,洗手台,nz,pos,21
95,出水,v,pos,22
95,上满,v,pos,23
95,不用,v,pos,24
95,温度,n,pos,25
95,设在,v,pos,26
95,度,zg,pos,27
95,一个多,m,pos,28
95,小时,n,pos,29
95,到度,d,pos,30
95,线,n,pos,31
95,长度,ns,pos,32
95,表,v,pos,33
95,明码标价,n,pos,34
95,收,v,pos,35
95,安装费,n,pos,36
95,师傅,nr,pos,37
95,打扫,v,pos,38
95,工作,vn,pos,39
95,现场,n,pos,40
95,走,v,pos,41
95,晚上,t,pos,42
95,断电,n,pos,43
96,东西,ns,pos,0
96,实用,v,pos,1
96,家里人,nrt,pos,2
96,满意,v,pos,3
96,喜欢,v,pos,4
96,朋友,n,pos,5
96,犹豫,a,pos,6
96,品牌,n,pos,7
96,金,n,pos,8
96,公公,n,pos,9
96,东西,ns,pos,10
96,不错,a,pos,11
96,选择,v,pos,12
97,跟得上,v,pos,0
97,步伐,n,pos,1
97,温度,n,pos,2
97,显示,v,pos,3
97,清晰可见,l,pos,4
97,人性化,n,pos,5
97,遥控器,n,pos,6
97,东西,ns,pos,7
97,不用,v,pos,8
97,站,v,pos,9
97,高,a,pos,10
97,用手,n,pos,11
97,按了,p,pos,12
97,安排,v,pos,13
97,安装,v,pos,14
97,师傅,nr,pos,15
97,热情,n,pos,16
97,安装,v,pos,17
97,仔细,ad,pos,18
97,周全,nr,pos,19
97,赞,v,pos,20
98,价格,n,pos,0
98,实惠,vn,pos,1
98,师傅,nr,pos,2
98,安装,v,pos,3
98,挺好,a,pos,4
99,安装,v,pos,0
99,比较满意,l,pos,1
99,安装,v,pos,2
99,免费,vn,pos,3
99,材料,n,pos,4
99,收费,n,pos,5
99,购买,v,pos,6
99,材料,n,pos,7
99,九折,m,pos,8
99,材料,n,pos,9
99,费用,n,pos,10
99,地方,n,pos,11
99,管件,n,pos,12
99,情况,n,pos,13
99,打折,v,pos,14
99,安装,v,pos,15
99,师傅,nr,pos,16
99,态度,n,pos,17
99,点,m,pos,18
99,赞,v,pos,19
101,物流,n,pos,0
101,挺快,v,pos,1
101,昨天下午,t,pos,2
101,刚刚,d,pos,3
101,买下,v,pos,4
101,收到,v,pos,5
101,货,n,pos,6
101,包装,v,pos,7
101,完整,a,pos,8
101,破损,v,pos,9
101,师傅,nr,pos,10
101,安装,v,pos,11
101,不错,a,pos,12
103,在家,r,pos,0
103,当天,t,pos,1
103,到货,v,pos,2
103,电话,n,pos,3
103,预约,v,pos,4
103,当天,t,pos,5
103,安装,v,pos,6
103,装修,v,pos,7
103,工人,n,pos,8
103,看着,v,pos,9
103,安装,v,pos,10
103,安装,v,pos,11
103,水,n,pos,12
103,调试,vn,pos,13
103,照片,n,pos,14
103,只能,v,pos,15
103,回家,n,pos,16
103,追加,v,pos,17
103,整体,n,pos,18
103,服务,vn,pos,19
103,物流,n,pos,20
103,特别,d,pos,21
103,准时,v,pos,22
103,好评,v,pos,23
104,送货,v,pos,0
104,很快,d,pos,1
104,预约,v,pos,2
104,安装,v,pos,3
104,师傅,nr,pos,4
104,安装,v,pos,5
104,安装,v,pos,6
104,师傅,nr,pos,7
104,专业,n,pos,8
104,安装,v,pos,9
104,很快,d,pos,10
104,没用,v,pos,11
104,效果,n,pos,12
105,品牌,n,pos,0
105,选择,v,pos,1
105,品牌,n,pos,2
105,售后,n,pos,3
105,质量,n,pos,4
105,保障,v,pos,5
105,一千元,m,pos,6
105,购买,v,pos,7
105,经济,n,pos,8
105,实惠,vn,pos,9
105,电脑,n,pos,10
105,控,v,pos,11
105,温带,n,pos,12
105,遥控,vn,pos,13
105,实体店,n,pos,14
105,便宜,a,pos,15
105,唯一,b,pos,16
105,瓦,nr,pos,17
105,加热,v,pos,18
105,稍慢,d,pos,19
105,一点点,m,pos,20
106,不错,a,pos,0
106,很好,d,pos,1
106,包装,v,pos,2
106,结实,n,pos,3
106,送货上门,l,pos,4
106,我家,r,pos,5
106,楼,n,pos,6
106,电梯,n,pos,7
106,师傅,nr,pos,8
106,送上来,v,pos,9
106,服务,vn,pos,10
106,操作,v,pos,11
106,简洁,a,pos,12
106,家里,s,pos,13
106,老人,n,pos,14
106,一学,n,pos,15
106,不错,a,pos,16
106,品牌,n,pos,17
106,值得,v,pos,18
106,信赖,n,pos,19
107,平房,n,pos,0
107,安装,v,pos,1
107,师傅,nr,pos,2
107,安装,v,pos,3
107,哥们,n,pos,4
107,安装,v,pos,5
107,增压泵,n,pos,6
107,水压,n,pos,7
107,图片,n,pos,8
107,哥们,n,pos,9
107,改,v,pos,10
107,水路,n,pos,11
107,接,v,pos,12
107,电线,n,pos,13
107,加,v,pos,14
107,水泵,n,pos,15
107,全能,n,pos,16
107,人才,n,pos,17
108,数字,n,pos,0
108,显示,v,pos,1
108,准确,a,pos,2
108,有没有,v,pos,3
108,热水,n,pos,4
108,插座,n,pos,5
108,得用,v,pos,6
108,免费,vn,pos,7
108,安装,v,pos,8
108,换,v,pos,9
108,根新,a,pos,10
108,水管,n,pos,11
108,安装,v,pos,12
108,师傅,nr,pos,13
108,熟练,a,pos,14
108,装好,v,pos,15
109,家里,s,pos,0
109,品牌,n,pos,1
109,性价比,n,pos,2
109,高,a,pos,3
109,值得,v,pos,4
109,信赖,n,pos,5
109,家电,j,pos,6
109,搞定,v,pos,7
109,配送,v,pos,8
109,快捷,a,pos,9
109,打电话,l,pos,10
109,预约,v,pos,11
109,安装,v,pos,12
109,安装,v,pos,13
109,师傅,nr,pos,14
109,统一,vn,pos,15
109,着装,v,pos,16
109,干活,a,pos,17
109,效率高,n,pos,18
109,满意,v,pos,19
110,真心,d,pos,0
110,不错,a,pos,1
110,品牌,n,pos,2
110,值得,v,pos,3
110,信赖,n,pos,4
110,安装,v,pos,5
110,师傅,nr,pos,6
110,态度,n,pos,7
110,速度,n,pos,8
110,很快,d,pos,9
110,不到,v,pos,10
110,小时,n,pos,11
110,安装,v,pos,12
110,管件,n,pos,13
110,收费,n,pos,14
110,质量,n,pos,15
110,不错,a,pos,16
110,赞,v,pos,17
110,效果,n,pos,18
111,收到,v,pos,0
111,当天,t,pos,1
111,下午,t,pos,2
111,安装,v,pos,3
111,人员,n,pos,4
111,上门,ns,pos,5
111,安装,v,pos,6
111,老婆,n,pos,7
111,满意,v,pos,8
111,容量,n,pos,9
111,外观,n,pos,10
111,大气,n,pos,11
111,上档次,b,pos,12
111,满意,v,pos,13
111,购物,n,pos,14
111,服务,vn,pos,15
111,没话说,l,pos,16
111,物流,n,pos,17
111,速度,n,pos,18
111,客户,n,pos,19
111,客服,n,pos,20
111,安装,v,pos,21
111,回,v,pos,22
111,电话,n,pos,23
111,问安,n,pos,24
111,装满,v,pos,25
111,满意,v,pos,26
111,售后,n,pos,27
111,电话,n,pos,28
111,服务,vn,pos,29
111,满分,d,pos,30
112,快递,v,pos,0
112,小哥,n,pos,1
112,服务,vn,pos,2
112,特别,d,pos,3
112,到位,v,pos,4
112,送到,v,pos,5
112,八楼,n,pos,6
112,辛苦,a,pos,7
112,外面,f,pos,8
112,下着,v,pos,9
112,大雨,n,pos,10
112,安装,v,pos,11
112,人员,n,pos,12
112,唯一,b,pos,13
112,配件,n,pos,14
112,小贵,nr,pos,15
112,包装,v,pos,16
113,配送,v,pos,0
113,安装,v,pos,1
113,快捷,a,pos,2
113,服务态度,n,pos,3
113,不错,a,pos,4
113,请客,v,pos,5
113,服,v,pos,6
113,款,m,pos,7
113,机子,n,pos,8
113,需,n,pos,9
113,电源插座,n,pos,10
113,商品,n,pos,11
113,规格,n,pos,12
113,表里,n,pos,13
113,却是,d,pos,14
113,加热,v,pos,15
113,速度,n,pos,16
113,分钟,q,pos,17
113,度,q,pos,18
113,节奏,n,pos,19
113,十多,m,pos,20
113,度烧,v,pos,21
113,到度,d,pos,22
113,分钟,q,pos,23
113,洗澡水,nz,pos,24
113,足够,v,pos,25
113,两个,m,pos,26
113,洗,v,pos,27
113,洗,v,pos,28
113,过程,n,pos,29
113,中,f,pos,30
113,水温表,n,pos,31
113,下降,v,pos,32
113,出水,v,pos,33
113,温度,n,pos,34
113,依然,d,pos,35
113,很热,a,pos,36
113,表象,n,pos,37
113,说明书,n,pos,38
113,里,f,pos,39
113,提到,v,pos,40
113,补充,v,pos,41
113,一段时间,l,pos,42
113,再来,d,pos,43
113,追评,v,pos,44
113,家里,s,pos,45
113,微波炉,n,pos,46
113,电饭煲,n,pos,47
113,豆浆机,n,pos,48
113,烧,v,pos,49
113,水壶,n,pos,50
113,全,a,pos,51
113,国产,n,pos,52
113,质量,n,pos,53
113,越来越,d,pos,54
115,订货,n,pos,0
115,第二天,m,pos,1
115,到货,v,pos,2
115,发货,n,pos,3
115,速度,n,pos,4
115,超快,v,pos,5
115,货到,l,pos,6
115,客服,n,pos,7
115,电话,n,pos,8
115,安装,v,pos,9
115,老家,n,pos,10
115,乡村,n,pos,11
115,售后,n,pos,12
115,安装,v,pos,13
115,人员,n,pos,14
115,小时,n,pos,15
115,家,q,pos,16
115,安装,v,pos,17
115,服务,vn,pos,18
116,安装,v,pos,0
116,比较复杂,l,pos,1
116,师傅,nr,pos,2
116,弄,v,pos,3
116,好久,m,pos,4
116,成品,n,pos,5
116,效果,n,pos,6
116,不错,a,pos,7
116,唯一,b,pos,8
116,卫生间,n,pos,9
116,弄,v,pos,10
116,乱,d,pos,11
116,看着,v,pos,12
117,宝贝,nr,pos,0
117,安装,v,pos,1
117,师傅,nr,pos,2
117,太,d,pos,3
117,叼,v,pos,4
117,强,a,pos,5
117,奸,a,pos,6
117,角阀,n,pos,7
117,安装,v,pos,8
117,硬,a,pos,9
117,角阀,n,pos,10
117,好久,m,pos,11
117,不肯,v,pos,12
117,安装,v,pos,13
117,办法,n,pos,14
119,品质,n,pos,0
119,值得,v,pos,1
119,信赖,n,pos,2
119,服务,vn,pos,3
119,值得,v,pos,4
119,点,m,pos,5
119,赞,v,pos,6
119,感谢,v,pos,7
119,曹,nr,pos,8
119,师傅,nr,pos,9
119,安装,v,pos,10
119,专业,n,pos,11
119,下雨天,n,pos,12
119,衣服,n,pos,13
119,湿,a,pos,14
119,非常感谢,i,pos,15
119,信赖,n,pos,16
120,质量,n,pos,0
120,可靠,v,pos,1
120,大功率,n,pos,2
120,舒服,a,pos,3
120,不错,a,pos,4
120,安装,v,pos,5
120,安,v,pos,6
120,花,v,pos,7
120,一百块,m,pos,8
120,钱,n,pos,9
120,省心,n,pos,10
121,每次,r,pos,0
121,不错,a,pos,1
121,经济,n,pos,2
121,实惠,vn,pos,3
122,家里,s,pos,0
122,电器,n,pos,1
122,品牌,n,pos,2
122,放心,v,pos,3
122,安装,v,pos,4
122,特别,d,pos,5
122,购物,n,pos,6
122,舒服,a,pos,7
123,很棒,a,pos,0
123,牌子,n,pos,1
123,八年,t,pos,2
123,质保,j,pos,3
123,值得,v,pos,4
123,信赖,n,pos,5
123,安装,v,pos,6
123,师傅,nr,pos,7
123,有心,a,pos,8
123,安装,v,pos,9
123,还给,v,pos,10
123,打扫卫生,nz,pos,11
123,满意,v,pos,12
123,五星,nz,pos,13
123,好评,v,pos,14
125,物流,n,pos,0
125,两天,m,pos,1
125,价格,n,pos,2
125,回到,v,pos,3
125,自营,vn,pos,4
125,满意,v,pos,5
125,安装,v,pos,6
125,师傅,nr,pos,7
125,服务周到,i,pos,8
125,功率,n,pos,9
125,瓦,n,pos,10
125,烧水,n,pos,11
125,慢点,d,pos,12
126,安装,v,pos,0
126,上午,t,pos,1
126,送货,v,pos,2
126,售后,n,pos,3
126,电话,n,pos,4
126,预约,v,pos,5
126,安装,v,pos,6
126,午门,ns,pos,7
126,安装,v,pos,8
126,辅料,n,pos,9
126,共元,n,pos,10
127,收到,v,pos,0
127,货,n,pos,1
127,上门,ns,pos,2
127,安装,v,pos,3
127,服务态度,n,pos,4
127,超好,v,pos,5
127,安装,v,pos,6
127,花钱,n,pos,7
127,花,v,pos,8
127,钱,n,pos,9
127,实体店,n,pos,10
127,强多,v,pos,11
127,便宜,a,pos,12
128,快递,v,pos,0
128,这块,r,pos,1
128,服,v,pos,2
128,说好,v,pos,3
128,号,m,pos,4
128,下午,t,pos,5
128,晚上,t,pos,6
128,下单,n,pos,7
128,安装,v,pos,8
128,只用,v,pos,9
128,天,q,pos,10
128,服气,n,pos,11
130,加热,v,pos,0
130,太阳能,n,pos,1
130,安装,v,pos,2
130,师傅,nr,pos,3
130,功夫,n,pos,4
130,安装,v,pos,5
130,很快,d,pos,6
130,不错,a,pos,7
130,推荐,v,pos,8
130,价格便宜,n,pos,9
131,品牌,n,pos,0
131,值得,v,pos,1
131,信任,n,pos,2
131,送货,v,pos,3
131,速度,n,pos,4
131,超快,v,pos,5
131,安装,v,pos,6
131,师傅,nr,pos,7
131,非常热心,b,pos,8
131,五星,nz,pos,9
131,好评,v,pos,10
132,好长时间,n,pos,0
132,昨天,t,pos,1
132,加热,v,pos,2
132,速度,n,pos,3
132,挺快,v,pos,4
132,简单,a,pos,5
132,遥控,vn,pos,6
132,没给,v,pos,7
132,送,v,pos,8
132,客服,n,pos,9
132,补发,v,pos,10
132,卖家,n,pos,11
132,总会,n,pos,12
132,亲,v,pos,13
132,找,v,pos,14
132,找,v,pos,15
132,朋友,n,pos,16
132,扔,v,pos,17
132,外面,f,pos,18
132,不错,a,pos,19
132,前天,t,pos,20
132,推荐,v,pos,21
132,我家,r,pos,22
132,楼上,s,pos,23
133,产品,n,pos,0
133,不错,a,pos,1
133,够用,v,pos,2
133,美观,nz,pos,3
133,家人,n,pos,4
133,满意,v,pos,5
133,老家,n,pos,6
133,近期,t,pos,7
133,购买,v,pos,8
133,一台,m,pos,9
134,装,v,pos,0
134,不错,a,pos,1
134,暂时,d,pos,2
134,管子,n,pos,3
134,没用,v,pos,4
134,追加,v,pos,5
134,总体,n,pos,6
134,不错,a,pos,7
135,安装,v,pos,0
135,师傅,nr,pos,1
135,安装,v,pos,2
135,很好,a,pos,3
135,机器,n,pos,4
135,不错,a,pos,5
135,送货,v,pos,6
135,很快,d,pos,7
135,安装,v,pos,8
135,很快,d,pos,9
135,满意,v,pos,10
136,很好,d,pos,0
136,服务,vn,pos,1
136,力,n,pos,2
136,家里,s,pos,3
136,一下子,m,pos,4
136,两个,m,pos,5
137,帅气,n,pos,0
137,安装,v,pos,1
137,人员,n,pos,2
137,礼貌,n,pos,3
137,安装,v,pos,4
137,手续,v,pos,5
137,产品,n,pos,6
137,没用,v,pos,7
137,发表,v,pos,8
137,言论,n,pos,9
138,挺不错,i,pos,0
138,一款,m,pos,1
138,机器,n,pos,2
138,性价比,n,pos,3
138,高,a,pos,4
138,安装,v,pos,5
138,师傅,nr,pos,6
138,力,n,pos,7
138,中午,t,pos,8
138,打电话,l,pos,9
138,半小时,b,pos,10
139,很好,d,pos,0
139,不知,v,pos,1
139,电费,n,pos,2
139,安装,v,pos,3
139,师傅,nr,pos,4
139,用心,n,pos,5
139,加装,v,pos,6
139,第三,m,pos,7
139,图,n,pos,8
139,态度,n,pos,9
139,给钱,v,pos,10
139,没什么,l,pos,11
140,装,v,pos,0
140,小时,n,pos,1
140,漏水,n,pos,2
140,喊,v,pos,3
140,师傅,nr,pos,4
140,维修,v,pos,5
140,修好,v,pos,6
140,浪费,n,pos,7
140,顾客,nr,pos,8
140,时间,n,pos,9
140,半夜,m,pos,10
140,粗心,a,pos,11
140,商家,n,pos,12
141,品质,n,pos,0
141,外观,n,pos,1
141,美,ns,pos,2
141,性能,n,pos,3
141,更是,d,pos,4
141,厉害,a,pos,5
141,喜欢,v,pos,6
142,安装,v,pos,0
142,行,zg,pos,1
142,安装,v,pos,2
142,师傅,nr,pos,3
142,力,n,pos,4
142,总共,b,pos,5
142,材料费,n,pos,6
142,花,v,pos,7
142,大洋,ns,pos,8
143,机器,n,pos,0
143,服务,vn,pos,1
143,帮,v,pos,2
143,安装,v,pos,3
143,到位,v,pos,4
143,师傅,nr,pos,5
143,热心,n,pos,6
143,考究,vn,pos,7
143,值得,v,pos,8
143,拥有,v,pos,9
144,安装,v,pos,0
144,师傅,nr,pos,1
144,态度,n,pos,2
144,几天,m,pos,3
144,发现,v,pos,4
145,品牌,n,pos,0
145,值得,v,pos,1
145,信赖,n,pos,2
145,实惠,vn,pos,3
145,好用,v,pos,4
145,家人,n,pos,5
145,喜欢,v,pos,6
146,家电,j,pos,0
146,样样,n,pos,1
146,值得,v,pos,2
146,信任,n,pos,3
147,一阵,m,pos,0
147,安装,v,pos,1
147,俩个,m,pos,2
147,密封,ns,pos,3
147,皮圈,n,pos,4
147,漏用,v,pos,5
148,很好,d,pos,0
148,很好,a,pos,1
148,服务,vn,pos,2
148,送货,v,pos,3
148,速度,n,pos,4
148,质量,n,pos,5
148,再接再厉,i,pos,6
149,不错,a,pos,0
149,哥们,n,pos,1
149,推荐,v,pos,2
149,点,m,pos,3
149,赞,v,pos,4
149,哥们,n,pos,5
149,满意,v,pos,6
150,安装,v,pos,0
150,师傅,nr,pos,1
150,耐心,a,pos,2
150,点,m,pos,3
150,插孔,n,pos,4
150,不错,a,pos,5
150,信赖,n,pos,6
151,感觉,n,pos,0
151,超大,v,pos,1
151,安装,v,pos,2
151,啥样,r,pos,3
151,等待,v,pos,4
151,安装,v,pos,5
151,图,n,pos,6
152,感觉,n,pos,0
152,不错,a,pos,1
152,水流,n,pos,2
153,高端,n,pos,0
153,大气,n,pos,1
153,上档次,b,pos,2
153,快递,v,pos,3
